Day,Preclose,Open,Highest,Lowest,Close
1992/3/16,376.38,377,377.42,376.38,377.05
1992/3/17,377.05,377.5,377.84,377.03,377.49
1992/3/18,377.49,377.94,378.32,377.49,377.66
1992/3/19,377.66,377.26,377.96,376.21,377.31
1992/3/20,377.31,377.91,378.03,377.31,377.99
1992/3/23,377.99,378.61,379.04,377.45,378.89
1992/3/24,378.89,378.53,379.5,378.05,378.69
1992/3/25,378.69,378.33,379.02,378.12,378.12
1992/3/26,378.12,379.29,379.34,377.64,379.13
1992/3/27,379.13,379.65,380.79,379.13,380.77
1992/3/30,380.77,381.54,381.56,380.76,381.44
1992/3/31,381.44,381.87,382.06,381.24,381.24
1992/4/1,381.24,381.55,381.85,381.01,381.01
1992/4/2,381.01,381.47,381.58,381.01,381.12
1992/4/3,381.12,381.44,381.57,381.12,381.33
1992/4/6,381.33,381.97,382.08,381.33,381.47
1992/4/7,381.47,381.95,382.1,381.47,381.93
1992/4/8,381.93,382.53,382.59,381.92,382.43
1992/4/9,382.43,381.93,382.88,381.65,381.65
1992/4/10,381.65,381.52,382.04,381.2,382.03
1992/4/13,382.03,387.27,392.28,382.03,391.11
1992/4/14,391.11,393.1,400.61,391.1,400.61
1992/4/15,400.61,400.35,406.72,398.23,406.72
1992/4/16,406.72,404.07,410.61,403.52,410.55
1992/4/17,410.55,408.56,414.42,406.19,414.42
1992/4/20,414.42,417.19,420.99,413.64,413.85
1992/4/21,413.85,417.99,421.55,402.89,410.06
1992/4/22,410.06,400.12,410.06,399.87,399.88
1992/4/23,399.88,407.13,408.86,394.6,407.25
1992/4/24,407.25,405.88,415.05,397.74,414.4
1992/4/27,414.4,422.45,424.92,413.47,424.58
1992/4/28,424.58,434.9,436.31,424.58,436.09
1992/4/29,436.09,445.25,446.12,436.09,444.16
1992/4/30,444.16,435.73,448.94,433.66,445.38
1992/5/4,445.38,454.86,456.24,445.38,453.62
1992/5/5,453.62,447.42,455.36,439.96,449.21
1992/5/6,449.21,449.78,454.08,446.39,449.96
1992/5/7,449.96,452.86,457.05,449.55,454.65
1992/5/8,454.65,461.05,468.42,454.65,468.11
1992/5/11,468.11,483.29,491.5,468.11,491.5
1992/5/12,491.5,502.8,506.68,491.5,506.53
1992/5/13,506.53,505.27,517.86,499.4,514.04
1992/5/14,514.04,514.48,523.5,511.91,523.36
1992/5/15,523.36,529.39,544.56,523.36,544.35
1992/5/18,544.35,560.09,571.85,544.35,571.82
1992/5/19,571.82,590.41,598.11,571.82,598.11
1992/5/20,598.11,617.28,623.88,598.11,616.99
1992/5/21,616.99,1260.32,1334.98,604.01,1266.49
1992/5/22,1266.49,1306.37,1349.71,1262.44,1339.99
1992/5/25,1339.99,1411.98,1428.79,1339.99,1421.57
1992/5/26,1421.57,1332.39,1429.01,1291,1301.35
1992/5/27,1301.35,1250.56,1285.61,823.36,1193.17
1992/5/28,1193.17,1123.04,1184.18,1114.94,1160.17
1992/5/29,1160.17,1243.65,1253.37,1154.01,1234.71
1992/6/1,1234.71,1175.69,1249.58,1129.28,1183.24
1992/6/2,1183.24,1155.88,1184.28,1138.58,1141.02
1992/6/3,1141.02,1075.9,1141.02,1033.47,1059.07
1992/6/4,1059.07,1087.49,1118.93,1050.45,1104.46
1992/6/5,1104.46,1125.01,1143.07,1099.91,1105.76
1992/6/8,1105.76,1092.07,1121.41,1085.19,1093.46
1992/6/9,1093.46,1116.92,1144.39,1079.65,1126.62
1992/6/10,1126.62,1199.23,1206.51,1134.73,1187.02
1992/6/11,1187.02,1179.28,1188.68,1172.09,1178.3
1992/6/12,1178.3,1164.12,1178.3,1153.97,1171.71
1992/6/15,1171.71,1174.41,1181.86,1152.69,1171.85
1992/6/16,1171.85,1171.75,1178.48,1164.24,1166.7
1992/6/17,1166.7,1171.29,1186.59,1166.26,1169.57
1992/6/18,1169.57,1167.16,1172.86,1158.32,1168.43
1992/6/19,1168.43,1169.97,1171.94,1161.8,1171.94
1992/6/22,1171.94,1173.68,1180.21,1165.74,1169.9
1992/6/23,1169.9,1162.83,1172.46,1154.62,1158.17
1992/6/24,1158.17,1150.89,1158.17,1144.46,1151.06
1992/6/25,1151.06,1153.48,1160.23,1148.02,1160.23
1992/6/26,1160.23,1164.29,1207.82,1160.23,1164.67
1992/6/29,1164.67,1168.89,1173.49,1156.68,1169.51
1992/6/30,1169.51,1186.62,1193.16,1169.51,1191.19
1992/7/1,1191.19,1199.54,1215.13,1182.05,1194.18
1992/7/2,1194.18,1187.3,1198.66,1179.86,1187.48
1992/7/3,1187.48,1189.09,1193.39,1183.96,1189.16
1992/7/6,1189.16,1197.76,1215.24,1190.27,1201.01
1992/7/7,1201.01,1201.01,1206.91,1195.81,1206.46
1992/7/8,1206.46,1192.37,1211.27,1182.72,1185.5
1992/7/9,1185.5,1172.44,1187.18,1168.78,1178.53
1992/7/10,1178.53,1175.14,1192.98,1166.45,1188.62
1992/7/13,1188.62,1156.83,1198.9,1131.21,1136.33
1992/7/14,1136.33,1124.65,1139.96,1110.19,1114.05
1992/7/15,1114.05,1107.18,1135.57,1100.16,1107.69
1992/7/16,1107.69,1114.13,1214.83,1108.23,1124.64
1992/7/17,1124.64,1121.49,1134.32,1116.14,1125.56
1992/7/20,1125.56,1100.6,1126.96,1094.81,1098.82
1992/7/21,1098.82,1087.61,1096.49,1079.75,1082.39
1992/7/22,1082.39,1059.22,1081.81,1034.91,1035.66
1992/7/23,1035.66,1020.07,1033.75,961.61,1014.57
1992/7/24,1014.57,1165.89,1178.9,1014.08,1142.02
1992/7/27,1142.02,1169.42,1178.81,1108.05,1149.33
1992/7/28,1149.33,1126.88,1148.63,1102.02,1105.95
1992/7/29,1105.95,1078.31,1108.06,1047.03,1087.12
1992/7/30,1087.12,1067.45,1087.36,1043.79,1057.4
1992/7/31,1057.4,1045.67,1052.07,1032.54,1052.07
1992/8/3,1052.07,1034.7,1060.36,1026.83,1031.55
1992/8/4,1031.55,1018.3,1036.33,1016.16,1035.63
1992/8/5,1035.63,1015.76,1038.3,1011.66,1012.55
1992/8/6,1012.55,988.38,1010.76,983.22,1002.17
1992/8/7,1002.17,1003.22,1006.11,995.71,1005.23
1992/8/10,1005.23,992.73,1006.64,956.55,964.09
1992/8/11,964.09,926.81,961.61,797.6,863.41
1992/8/12,863.41,675,843.3,627.36,781.21
1992/8/13,781.21,797.17,890.06,745.62,850.94
1992/8/14,850.94,857.1,900.51,818.12,858.38
1992/8/17,858.38,898.66,940.76,858.38,939.46
1992/8/18,939.46,954.89,999.69,921.98,933.44
1992/8/19,933.44,920.66,951.16,888.23,939.51
1992/8/20,939.51,930.7,946.73,918.65,932.32
1992/8/21,932.32,916.99,938.37,912.89,916.25
1992/8/24,916.25,888.95,920.85,881.33,884.1
1992/8/25,884.1,868.1,887.49,848.05,849.57
1992/8/26,849.57,841.42,877.25,827.36,877.25
1992/8/27,877.25,874.75,880.02,861.64,863.77
1992/8/28,863.77,851.6,866.98,825.01,848.2
1992/8/31,848.2,833.5,848.4,823.02,823.27
1992/9/1,823.27,826.96,832.84,807.37,824.96
1992/9/2,824.96,803.83,826.68,783.96,787.67
1992/9/3,787.67,749.22,781.33,742.74,764.11
1992/9/4,764.11,759.54,776.18,749.46,753.58
1992/9/7,753.58,745.69,788.15,700.79,702.83
1992/9/8,702.83,653.36,702.83,595.42,640.12
1992/9/9,640.12,613.44,643.77,608.06,635.74
1992/9/10,635.74,643.21,695.18,622.01,692.78
1992/9/11,692.78,773.22,789.18,719.39,776.29
1992/9/14,776.29,762.82,793.36,714.93,734.98
1992/9/15,734.98,727.11,751.22,694.32,738.16
1992/9/16,738.16,762.29,776.68,738.16,769.04
1992/9/17,769.04,770.65,779.56,751.08,761.72
1992/9/18,761.72,715.89,761.72,715.89,754.4
1992/9/21,754.4,740.97,760.13,730.3,733.44
1992/9/22,733.44,730.71,736.9,716.23,722.7
1992/9/23,722.7,719.41,725.59,708.5,712.37
1992/9/24,712.37,720.51,735.49,709.63,730.57
1992/9/25,730.57,730.28,735.75,723.56,729.79
1992/9/28,729.79,724.45,729.79,721.19,724.7
1992/9/29,724.7,719.99,728.42,707.82,710.63
1992/9/30,710.63,703.63,710.63,698.91,702.32
1992/10/5,702.32,676.47,702.32,668.9,679.62
1992/10/6,679.62,682.92,692.62,664.27,674.24
1992/10/7,674.24,676.56,676.84,664.43,665.26
1992/10/8,665.26,648.96,671.67,640.22,643.69
1992/10/9,643.69,664.44,668.73,643.68,660.29
1992/10/12,660.29,687.45,713.77,661.99,690.57
1992/10/13,690.57,694.1,701.3,669.56,673.99
1992/10/14,673.99,661.07,673.94,648.84,663.75
1992/10/15,663.75,654.33,667,650.92,663.53
1992/10/16,663.53,664,668.57,661.2,664.75
1992/10/19,664.75,643.8,667.46,632.4,632.4
1992/10/20,632.4,634.43,663.65,604.5,616.29
1992/10/21,616.29,597.15,616.29,577.23,585.7
1992/10/22,585.7,557.03,584.91,535.79,539.8
1992/10/23,539.8,534.41,577.52,524.07,559.73
1992/10/26,559.73,539.5,561.5,504.81,506.94
1992/10/27,506.94,465.75,506.28,448.28,450.28
1992/10/28,450.28,466.73,470.98,447.93,463.21
1992/10/29,463.21,468.72,484.51,455.22,484.25
1992/10/30,484.25,494.66,507.25,484.45,507.25
1992/11/2,507.25,471.18,508.81,465.55,477.61
1992/11/3,477.61,481.34,487.07,465.6,479.81
1992/11/4,479.81,474.82,481.6,465.09,469.9
1992/11/5,469.9,460.96,470.89,457.03,462.63
1992/11/6,462.63,460.54,468.59,455.73,457.05
1992/11/9,457.05,439.81,459.04,424.68,428.61
1992/11/10,428.61,404.49,428.34,391.17,400.53
1992/11/11,400.53,402.79,410.16,388.32,410.16
1992/11/12,410.16,408.42,416.22,402.33,415.79
1992/11/13,415.79,418.49,421.67,413.3,414.09
1992/11/16,414.09,402.02,415.64,397.63,399.32
1992/11/17,399.32,390.09,399.08,386.85,393.52
1992/11/18,393.52,400.01,407.61,389.59,407.61
1992/11/19,407.61,409.61,412.23,395.16,398.95
1992/11/20,398.95,394.9,401.44,394.31,401.44
1992/11/23,401.44,404.05,410.57,401.82,410.39
1992/11/24,410.39,414.84,448.44,410.81,440.04
1992/11/25,440.04,485.16,571.63,441.54,571.63
1992/11/26,571.63,674.74,752.32,562.01,562.01
1992/11/27,562.01,593.68,682.4,490.54,637.67
1992/11/30,637.67,682.08,727.13,637.67,724.6
1992/12/1,724.6,718.99,749.89,713.85,716.74
1992/12/2,716.74,694.88,722.2,690.63,722.2
1992/12/3,722.2,760.65,826.06,739.03,808.2
1992/12/4,808.2,833.23,841.02,807.02,807.02
1992/12/7,807.02,765.87,803.12,757.34,793.25
1992/12/8,793.25,796.63,811.57,743.9,753.94
1992/12/9,753.94,737.94,752.89,661.66,676.45
1992/12/10,676.45,668.46,693.41,592.78,625.23
1992/12/11,625.23,664.61,735.62,628.91,722.28
1992/12/14,722.28,741.06,748.19,668.07,705.07
1992/12/15,705.07,699.83,713.9,682.24,682.24
1992/12/16,682.24,671.45,690.25,663.17,685.82
1992/12/17,685.82,689.14,707.82,685.65,707.82
1992/12/18,707.82,715.72,721.26,690.45,698.13
1992/12/21,698.13,709.87,731.68,697.7,731.68
1992/12/22,731.68,731.58,731.9,724.74,725.78
1992/12/23,725.78,723.84,736.27,721.44,732.05
1992/12/24,732.05,731.55,758.59,731.31,758.59
1992/12/25,758.59,768.68,781.36,761.89,764.28
1992/12/28,764.28,764.43,772.29,756.89,757.31
1992/12/29,757.31,759.54,769.61,754.54,768.91
1992/12/30,768.91,775.07,777.43,767.07,767.52
1992/12/31,767.52,765.86,784.03,765.41,780.39
1993/1/4,780.39,784.13,816.64,777.16,814.04
1993/1/5,814.04,851.02,859.19,817.21,858.72
1993/1/6,858.72,881,883.42,843.16,847.44
1993/1/7,847.44,855.8,868.97,849.53,868.97
1993/1/8,868.97,882.57,893.86,878.33,889.47
1993/1/11,889.47,913.44,977.42,901.47,977.42
1993/1/12,977.42,1001.93,1028.43,982.15,987.26
1993/1/13,987.26,996.41,1024.05,973.3,1024.05
1993/1/14,1024.05,1053.91,1088.6,1036.03,1086.43
1993/1/15,1086.43,1083.6,1099.83,1054.46,1063.76
1993/1/18,1063.76,1067.98,1078.03,1052.8,1055.32
1993/1/19,1055.32,1053.52,1064.08,991.83,991.83
1993/1/20,991.83,990.09,1050.11,984.74,1043.31
1993/1/21,1043.31,1051.6,1077.82,1046.18,1074.26
1993/1/22,1074.26,1074.36,1109.59,1073.64,1100.31
1993/1/27,1100.31,1126.37,1162.44,1113.57,1162.44
1993/1/28,1162.44,1182.39,1186.21,1146.9,1150.37
1993/1/29,1150.37,1156.84,1198.48,1140.24,1198.48
1993/2/1,1198.48,1242.35,1278.5,1222.18,1278.5
1993/2/2,1278.5,1292.4,1325.24,1291.99,1310.58
1993/2/3,1310.58,1321.63,1326.19,1265.7,1300.56
1993/2/4,1300.56,1323.13,1371.58,1297.46,1371.58
1993/2/5,1371.58,1371.34,1404.64,1325.85,1332.96
1993/2/8,1332.96,1339.59,1393.34,1334.19,1393.17
1993/2/9,1393.17,1427.33,1483.52,1426.48,1474.92
1993/2/10,1474.92,1500.52,1528.51,1448.07,1454.46
1993/2/11,1454.46,1495.92,1497.01,1364.67,1397.38
1993/2/12,1397.38,1378.2,1458.76,1352.27,1458.76
1993/2/15,1458.76,1526.1,1536.82,1499.1,1536.82
1993/2/16,1536.82,1555.15,1558.95,1504.36,1513.48
1993/2/17,1513.48,1515.25,1533.58,1502.88,1504
1993/2/18,1504,1503.72,1538.61,1497.79,1508.22
1993/2/19,1508.22,1471.56,1514.46,1441.07,1499.74
1993/2/22,1499.74,1487.84,1527.13,1453.31,1456.29
1993/2/23,1456.29,1420.63,1466.07,1346.15,1367.36
1993/2/24,1367.36,1310.04,1346.48,1196.47,1264.96
1993/2/25,1264.96,1271.2,1421.35,1261.76,1410.36
1993/2/26,1410.36,1436.99,1444.05,1320.89,1339.88
1993/3/1,1339.88,1328.22,1339.1,1199.73,1199.73
1993/3/2,1199.73,1207.57,1285.17,1186.34,1245.11
1993/3/3,1245.11,1263.74,1267.54,1220.03,1231.77
1993/3/4,1231.77,1231.92,1244.65,1131.29,1159.13
1993/3/5,1159.13,1116.41,1180.58,1026.18,1109.54
1993/3/8,1109.54,1133.52,1325.49,1133.46,1209.65
1993/3/9,1209.65,1160.13,1209.66,1129.81,1137.79
1993/3/10,1137.79,1099.52,1190.33,1089.36,1188.97
1993/3/11,1188.97,1219.47,1261.8,1196.25,1261.8
1993/3/12,1261.8,1280.37,1286.07,1231.39,1236.37
1993/3/15,1236.37,1226.66,1241.04,1171.73,1171.73
1993/3/16,1171.73,1167.91,1222.55,1155.1,1222.55
1993/3/17,1222.55,1238.8,1239.33,1193.59,1202.85
1993/3/18,1202.85,1203.2,1206.59,1171.43,1184.48
1993/3/19,1184.48,1188.37,1207.56,1171.73,1174.99
1993/3/22,1174.99,1148.29,1179.05,1036.92,1036.92
1993/3/23,1036.92,1035.6,1035.63,958.42,971.25
1993/3/24,971.25,965.58,996.58,956.97,956.97
1993/3/25,956.97,963.53,965.96,913.74,945.42
1993/3/26,945.42,969.24,1039.76,945.93,1039.76
1993/3/29,1039.76,1008.4,1047.88,961.49,970.45
1993/3/30,970.45,973.08,992.11,958.05,958.05
1993/3/31,958.05,953.29,957.94,918.4,925.91
1993/4/1,925.91,921.59,949.77,915.59,947.23
1993/4/2,947.23,953.51,968.05,940.55,944.01
1993/4/5,944.01,945.58,947.9,924.49,947.87
1993/4/6,947.87,949.81,1064.87,949.05,1059.62
1993/4/7,1059.62,1108.64,1158.74,1076.45,1099.62
1993/4/8,1099.62,1099.62,1237.07,1099.62,1235.87
1993/4/9,1235.87,1322.07,1340.91,1236.46,1243.02
1993/4/12,1243.02,1254.62,1276.41,1195.57,1203.54
1993/4/13,1203.54,1204.75,1297.84,1201.07,1297.36
1993/4/14,1297.36,1304.33,1341.19,1247.83,1272.39
1993/4/15,1272.39,1265.3,1298.34,1255.94,1278.84
1993/4/16,1278.84,1282.79,1287.08,1211.83,1214.75
1993/4/19,1214.75,1203.85,1241.86,1185.76,1223.22
1993/4/20,1223.22,1257.1,1257.1,1233.72,1235.52
1993/4/21,1235.52,1234.71,1243.47,1220.09,1222.56
1993/4/22,1222.56,1227.1,1267.35,1220.27,1267.35
1993/4/23,1267.35,1288.51,1295.76,1255.87,1260.25
1993/4/26,1260.25,1298.92,1345.73,1282.54,1345.61
1993/4/27,1345.61,1379.43,1391.42,1360.83,1363.44
1993/4/28,1363.44,1371.1,1382.83,1357.91,1372.5
1993/4/29,1372.5,1377.04,1392.62,1348.38,1349.68
1993/4/30,1349.68,1341.54,1363.11,1336.59,1358.78
1993/5/3,1358.78,1365.15,1380.5,1349.98,1352.24
1993/5/4,1352.24,1352.08,1365.92,1234.55,1241.16
1993/5/5,1241.16,1232.65,1273.13,1204.06,1246.82
1993/5/6,1246.82,1250.39,1250.39,1151.49,1162.92
1993/5/7,1162.92,1194.26,1210.78,1159.16,1199.81
1993/5/10,1199.81,1216.72,1221.98,1110.94,1128.29
1993/5/11,1128.29,1124.85,1138.49,1107.66,1136.74
1993/5/12,1136.74,1138.52,1160.51,1133.93,1140.19
1993/5/13,1140.19,1140.21,1177.28,1140.21,1177.28
1993/5/14,1177.28,1180.46,1201.44,1161.19,1167.47
1993/5/17,1167.47,1162.07,1162.07,1097.61,1140.04
1993/5/18,1140.04,1140.04,1148.34,1128.75,1130.26
1993/5/19,1130.26,1129.1,1147.22,1127.43,1147.22
1993/5/20,1147.22,1148.56,1175.2,1148.56,1165.4
1993/5/21,1165.4,1177.3,1178.54,1133.2,1143.97
1993/5/24,1143.97,1136.29,1143.97,1024.69,1026.13
1993/5/25,1026.13,1020.32,1020.32,965.29,997.95
1993/5/26,997.95,1003.89,1008.55,992.94,995.45
1993/5/27,995.45,1001.19,1001.63,942.21,963.61
1993/5/28,963.61,962.21,980.96,959.25,972.77
1993/5/31,972.77,975.05,980.03,930.64,935.48
1993/6/1,935.48,935.9,935.9,859.48,928.58
1993/6/2,928.58,958.61,1081.2,904.32,1081.2
1993/6/3,1081.2,1102.08,1177.91,961.32,1018.29
1993/6/4,1018.29,1024.74,1031.03,981.89,1004.3
1993/6/7,1004.3,1006.26,1068.84,982.03,1064.98
1993/6/8,1064.98,1094.11,1101.69,1054.31,1074.58
1993/6/9,1074.58,1071.33,1081.18,1053.32,1065.19
1993/6/10,1065.19,1069.36,1070.06,1040.38,1044.44
1993/6/11,1044.44,1043.94,1052.56,1024.2,1047
1993/6/14,1047,1046.07,1046.07,990.16,1000.43
1993/6/15,1000.43,998.7,1002.96,981.84,1001.61
1993/6/16,1001.61,1004.4,1013.81,997.33,1004.24
1993/6/17,1004.24,998.21,1016.23,998,998
1993/6/18,998,994.2,1007.25,989.21,1005.98
1993/6/21,1005.98,1003.98,1003.98,967.74,977.61
1993/6/22,977.61,972.1,987.07,971.63,981.13
1993/6/23,981.13,981.4,991.21,980.53,986.02
1993/6/24,986.02,985.62,993.8,974.17,980.17
1993/6/25,980.17,979.93,1041.22,979.93,1006.64
1993/6/28,1006.64,1006.63,1010.52,983.97,1002.42
1993/6/29,1002.42,1008.23,1037.49,1002.61,1028.44
1993/6/30,1028.44,1037.89,1043.05,1003.86,1007.05
1993/7/1,1007.05,1000.8,1009.89,980.05,997.53
1993/7/2,997.53,995.7,1002.87,986.98,986.98
1993/7/5,986.98,976.67,980.92,946.87,952.31
1993/7/6,952.31,938.42,938.42,895.69,897.64
1993/7/7,897.64,897.22,909.93,869.65,903.79
1993/7/8,903.79,904.46,909.11,895.62,896.16
1993/7/9,896.16,896.16,896.24,865.31,868.57
1993/7/12,868.57,855.5,855.5,828.55,845.52
1993/7/13,845.52,853.66,870.05,853.66,870.05
1993/7/14,870.05,870.05,870.05,833.08,836.39
1993/7/15,836.39,833.89,847.3,830.61,838.7
1993/7/16,838.7,841.62,849.66,839.28,846.87
1993/7/19,846.87,846.87,849.04,836.71,836.98
1993/7/20,836.98,835.79,838.34,803.22,808.21
1993/7/21,808.21,809.53,820.07,808.2,811.74
1993/7/22,811.74,812.1,815.53,804.1,815.53
1993/7/23,815.53,816.08,818.55,811.47,813.54
1993/7/26,813.54,810.07,810.07,787.8,787.81
1993/7/27,787.81,788.19,798.85,777.73,791.62
1993/7/28,791.62,792.88,818.06,791.23,798.33
1993/7/29,798.33,801.16,810.63,801.16,806.67
1993/7/30,806.67,810.09,901.12,810.09,881.07
1993/8/2,881.07,885.31,913.15,842.35,843.27
1993/8/3,843.27,842.29,853.35,830.67,832.72
1993/8/4,832.72,833.4,855.86,823,850.54
1993/8/5,850.54,853.71,863.94,842.72,849.3
1993/8/6,849.3,841.39,860.73,841.39,855.52
1993/8/9,855.52,866.65,887.45,861.34,885.27
1993/8/10,885.27,897.46,911.77,861.19,862.08
1993/8/11,862.08,862.4,883.02,861.78,883.02
1993/8/12,883.02,896.74,917.96,893.51,917.04
1993/8/13,917.04,929.42,947.26,922.52,947.26
1993/8/16,947.26,969.9,1023.87,967.35,1023.87
1993/8/17,1023.87,1042.42,1042.47,973.48,974.11
1993/8/18,974.11,974.11,988.14,947.93,947.93
1993/8/19,947.93,944.58,980.43,944.47,968.51
1993/8/20,968.51,973,977.39,937.99,946.54
1993/8/23,946.54,933.72,937.3,888.68,893.23
1993/8/24,893.23,878.09,902.3,873.13,894.44
1993/8/25,894.44,904.74,921.21,904.74,911.4
1993/8/26,911.4,913.27,914.15,896,903.91
1993/8/27,903.91,903.47,903.77,886.3,894.59
1993/8/30,894.59,901.09,911.18,884.51,899.27
1993/8/31,899.27,895.76,909.72,893.99,895.68
1993/9/1,895.68,898.01,900.18,886.57,893.97
1993/9/2,893.97,894.27,901.39,893,901.39
1993/9/3,901.39,907.89,926.11,905.71,922.69
1993/9/6,922.69,940.46,947.53,933.74,947.53
1993/9/7,947.53,947.12,947.12,908.29,909.04
1993/9/8,909.04,907.98,918.26,896.56,909.13
1993/9/9,909.13,911.95,914.79,900.82,901.66
1993/9/10,901.66,887.83,908.91,887.65,903.56
1993/9/13,903.56,895.62,895.62,873.55,879.24
1993/9/14,879.24,875.14,879.93,865.61,876.62
1993/9/15,876.62,876.38,903.24,876.25,880.78
1993/9/16,880.78,885.02,885.79,874.35,875.08
1993/9/17,875.08,874.51,883.17,868.74,881.41
1993/9/20,881.41,875.97,878.23,865.74,875
1993/9/21,875,875.13,896.68,875.13,890.23
1993/9/22,890.23,891.05,892.32,881.04,881.24
1993/9/23,881.24,882.68,888.82,881.68,884.02
1993/9/24,884.02,873.16,915.06,864.38,875.81
1993/9/27,875.81,876.61,884.3,876.39,880.98
1993/9/28,880.98,886.11,898.15,883.92,898.15
1993/9/29,898.15,904.76,909.84,885.46,886.12
1993/9/30,886.12,887.13,896.58,883.55,890.27
1993/10/4,890.27,895.69,901.37,891.33,892.55
1993/10/5,892.55,894.37,896,885.04,885.86
1993/10/6,885.86,886.33,891.13,879.42,885.04
1993/10/7,885.04,887,934.4,880.99,887.62
1993/10/8,887.62,897.72,898.9,874.28,874.76
1993/10/11,874.76,872.95,879.68,866.93,868.38
1993/10/12,868.38,868.48,875.62,866.85,871.42
1993/10/13,871.42,874.36,879.29,854.79,859.7
1993/10/14,859.7,858.33,859.48,848.53,855.04
1993/10/15,855.04,855.67,862.54,854.97,856.92
1993/10/18,856.92,852.82,852.82,835.25,835.25
1993/10/19,835.25,839.2,846.39,836.77,839.6
1993/10/20,839.6,843.58,846.78,837.97,843.85
1993/10/21,843.85,846.25,846.43,831.87,832.25
1993/10/22,832.25,827.75,844.5,818.81,818.81
1993/10/25,818.81,792.78,797.48,774.54,784.97
1993/10/26,784.97,789.25,792.43,781.13,783.23
1993/10/27,783.23,787.79,789.41,776.41,778.38
1993/10/28,778.38,779.64,829.1,778.27,824.66
1993/10/29,824.66,834.51,834.79,809.8,814.82
1993/11/1,814.82,801.86,823.25,801.86,816.71
1993/11/2,816.71,821.85,824.49,810.81,812.67
1993/11/3,812.67,812.63,814.74,804.73,805.71
1993/11/4,805.71,804.66,806.66,793.32,804.26
1993/11/5,804.26,804.26,816.4,803.03,814.39
1993/11/8,814.39,833.26,836.99,819.09,836.99
1993/11/9,836.99,840.89,846.15,834.75,846.15
1993/11/10,846.15,848.45,856.77,828.66,833.17
1993/11/11,833.17,836.55,851.44,836.55,848.27
1993/11/12,848.27,858.2,868.91,858.2,865.97
1993/11/15,865.97,875.8,893.42,875.8,890.46
1993/11/16,890.46,890.92,891.43,876.61,880.33
1993/11/17,880.33,881.93,894.96,881.93,887.65
1993/11/18,887.65,895.69,903.28,892.41,903.07
1993/11/19,903.07,907.41,924.67,904.6,924.67
1993/11/22,924.67,924.67,954.35,898.49,949.77
1993/11/23,949.77,955.82,971.46,949.82,957.95
1993/11/24,957.95,955.24,963.62,945.43,953.23
1993/11/25,953.23,959.9,992.89,959.9,986.69
1993/11/26,986.69,986.69,1011.76,963.46,965.39
1993/11/29,965.39,968.44,974.85,956.34,972.96
1993/11/30,972.96,984.54,990.4,979.08,984.93
1993/12/1,984.93,993.67,993.74,971.49,974.8
1993/12/2,974.8,974.35,980.94,964.43,972.8
1993/12/3,972.8,975.65,982.1,970.1,980.67
1993/12/6,980.67,986.12,1004.01,979.72,995.72
1993/12/7,995.72,1006.7,1022.34,1006.7,1022.34
1993/12/8,1022.34,1044.85,1044.85,1004.02,1009.67
1993/12/9,1009.67,1016.78,1016.78,969.95,984.9
1993/12/10,984.9,986.02,994.48,957.65,978.57
1993/12/13,978.57,982.38,982.38,947.83,950.77
1993/12/14,950.77,942.01,953.67,914.95,925.2
1993/12/15,925.2,926.05,940.61,903.82,940.61
1993/12/16,940.61,941.43,948.36,908.08,908.08
1993/12/17,908.08,884.47,913.33,884.47,901.7
1993/12/20,901.7,823.77,836.04,750.46,783.79
1993/12/21,783.79,786.82,840.34,778.93,840.34
1993/12/22,840.34,837.54,852.63,819.68,821.19
1993/12/23,821.19,820.54,839.41,820.54,833.77
1993/12/24,833.77,841.66,845.07,828.81,834.39
1993/12/27,834.39,841.49,843.97,837.83,839.9
1993/12/28,839.9,851.38,854.65,836.17,839.57
1993/12/29,839.57,839.56,839.56,820.06,821.16
1993/12/30,821.16,819.14,835.21,816.36,826.23
1993/12/31,826.23,829.16,834.86,825.46,833.8
1994/1/3,833.8,837.7,840.65,831.66,833.9
1994/1/4,833.9,835.97,836.97,829.89,832.69
1994/1/5,832.69,829.3,847.05,823.1,846.98
1994/1/6,846.98,850.78,869.33,850.78,869.33
1994/1/7,869.33,875.18,883.99,873.01,879.64
1994/1/10,879.64,891.99,900.3,889.73,900.3
1994/1/11,900.3,903.54,907.09,884,891.79
1994/1/12,891.79,891.83,900.23,885.88,888.04
1994/1/13,888.04,889.02,899.14,888.8,897.46
1994/1/14,897.46,900.13,900.99,842.62,849.23
1994/1/17,849.23,861.34,868.88,856.5,859.28
1994/1/18,859.28,859.3,859.3,826.01,835.06
1994/1/19,835.06,835.08,835.08,794.17,807.5
1994/1/20,807.5,791,804.25,777.83,802.61
1994/1/21,802.61,800.55,815.75,794.97,812.88
1994/1/24,812.88,830.16,839.2,824.42,839.2
1994/1/25,839.2,838.06,842.04,815.23,815.89
1994/1/26,815.89,828.34,828.4,810.32,812.41
1994/1/27,812.41,813.54,819.79,813.54,818.6
1994/1/28,818.6,818.32,818.34,795.07,799.26
1994/1/31,799.26,781.54,781.74,760.78,770.25
1994/2/1,770.25,770.25,770.28,750.61,755.15
1994/2/2,755.15,753.1,772.2,753.1,772.2
1994/2/3,772.2,775.2,792.52,775.2,780.17
1994/2/4,780.17,784.06,797.88,782.34,797.86
1994/2/14,797.86,813.95,818.57,779.09,779.91
1994/2/15,779.91,775.85,777.42,761.64,772.76
